source_url,title,year,source,audit_reason
https://hoerspiele.dra.de/detailansicht/5014651,Nebel heißt Leben rückwärts (2. Staffel: 2. Folge: Voll von der Rolle),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5014652,Nebel heißt Leben rückwärts (2. Staffel: 3. Folge: Das schottische Stück),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5014653,"Nebel heißt Leben rückwärts (2. Staffel: 4. Folge: Rette uns, wer kann)",2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5014654,Nebel heißt Leben rückwärts (2. Staffel: 5. Folge: Hoch die Tassen),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5015738,Nebel heißt Leben rückwärts (2. Staffel: 6. Folge: OK Boomer),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/4994627,Nebel heißt Leben rückwärts (3. Folge: Hat alles seine zwei Schattenseiten),2021.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/4994628,Nebel heißt Leben rückwärts (4. Folge: Immer einen Schritt voraus),2021.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/4994630,Nebel heißt Leben rückwärts (5. Folge: Das vierte Rad),2021.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/4994631,Nebel heißt Leben rückwärts (6. Folge: Datensch(m)utz),2021.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019082,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (1. Teil: Ich will mehr!),2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019083,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (2. Teil: Vom Klischee fürs Leben lernen),2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019084,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (3. Teil: Mach dich unbeliebt!),2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019085,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (4. Teil: Sag doch auch endlich mal nein!),2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019086,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (5. Teil: Volle Angst voraus!,2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5019087,Pimp your Life – Mit dem Knopf im Ohr zu einem besseren Leben (6. Teil: Tausch' Dein Leben!),2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5049500,Polly,2026.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5020244,Riss in der Matrix,2023.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/4990873,Schöpfer von Leben,2021.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5010974,Tot im Leben,2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016195,Wie die 10 Gebote unser Leben bestimmen (1. Folge: Du sollst nicht ehebrechen),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016214,Wie die 10 Gebote unser Leben bestimmen (10. Folge: Du sollst nicht lügen),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016196,Wie die 10 Gebote unser Leben bestimmen (2. Folge: Du sollst den Feiertag heiligen),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016197,Wie die 10 Gebote unser Leben bestimmen (3. Folge: Du sollst nicht töten),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016208,"Wie die 10 Gebote unser Leben bestimmen (4. Folge: Du sollst den Namen des Herrn, Deines Gottes, nicht missbrauchen)",2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016209,"Wie die 10 Gebote unser Leben bestimmen (5. Folge: Ich bin der Herr, dein Gott. Du sollst keine anderen Götter haben neben mir)",2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016210,Wie die 10 Gebote unser Leben bestimmen (6. Folge: Du sollst nicht begehren deines Nächsten Haus),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016211,"Wie die 10 Gebote unser Leben bestimmen (7. Folge: Du sollst nicht begehren deines Nächsten Weib, Knecht, Magd...)",2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016212,Wie die 10 Gebote unser Leben bestimmen (8. Folge: Du sollst deinen Vater und deine Mutter ehren),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5016213,Wie die 10 Gebote unser Leben bestimmen (9. Folge: Du sollst nicht stehlen),2022.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/5029613,Wie viele Tage hat das Leben?,2024.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://hoerspiele.dra.de/detailansicht/1516978,Witwen-Monolog,2006.0,DRA,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/ach-waer-die-welt-doch-ganz-vertuppert-2/,"Ach, wär die Welt doch ganz vertuppert",1993.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/die-voegel-singen-noch-in-newe-ur/,Die Vögel singen noch in Newe Ur,1970.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/ende-der-anfrage/,Ende der Anfrage,1965.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/es-stand-ein-haus-in-ostberlin/,Es stand ein Haus in Ostberlin,2005.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/fred-s-ich-wurde-immer-kleiner/,Fred S. – Ich wurde immer kleiner,1978.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/hoerbild-ueber-den-kamienna-prozess-in-leipzig/,Hörbild über den Kamienna-Prozess in Leipzig,1949.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/im-zustand-der-leeren-depression/,Im Zustand der leeren Depression,1980.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/lidice-das-schweigende-dorf/,Lidice – Das schweigende Dorf,1961.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/meine-schwester-ursel/,Meine Schwester Ursel,1986.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/mikro-beute-kunst/,Mikro Beute Kunst,2020.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/prozedur-7-7-0/,Prozedur 7.7.0,1996.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/wie-eine-staubwolke-von-noten/,Wie eine Staubwolke von Noten,1975.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
https://wirklichkeitimradio.de/stueck/zwettls-traum/,zwettls traum?,2004.0,Wirklichkeit,implicit/keyword-only inclusion; no direct life-writing signal
