source_url,title,year,source,life_focus,focus_basis,life_signal,form_family,genre,description_available
https://hoerspiele.dra.de/detailansicht/1443399,Das Tagebuch der Eva Forest,1975,DRA,Political / historical figure,Political / historical figure: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1443441,"Jürgen Gundlach, Produktionsdirektor der LPG Kotelow",1976,DRA,Author / literary figure; Political / historical figure,Author / literary figure: keyword evidence | Political / historical figure: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1443482,Erinnerungen an Rüdiger Kremer,2002,DRA,Author / literary figure,Author / literary figure: keyword evidence,portrait; memory/testimony,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1443438,"Gertrud Westphal, Dreherin im VEB Büromaschinenwerk Sömmerda",1976,DRA,Political / historical figure,Political / historical figure: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1443439,"Willi Stachelhaus, Brigadier im VEB Kranbau Eberswalde",1976,DRA,Political / historical figure,Political / historical figure: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1443485,Der Fliegerpfeil,2002,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1443955,Ryôan-Ji oder Die Gärten der Leere / Just to rolywholyover,2002,DRA,Author / literary figure; Musician / composer,Author / literary figure: keyword evidence | Musician / composer: keyword evidence,memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1443954,Mushroom Talk,2002,DRA,Artist / visual artist,Artist / visual artist: keyword evidence,portrait; memory/testimony,portrait,"Gespräch, Porträt",False
https://hoerspiele.dra.de/detailansicht/1444158,Erinnerungen,1980,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,other,Kurzhörspiel,False
https://hoerspiele.dra.de/detailansicht/1444026,Wie eine Staubwolke von Noten,1975,DRA,Author / literary figure,Author / literary figure: keyword evidence,portrait,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1444843,Das Handwerk des Lebens (1. Teil: 1935-1939),2003,DRA,Musician / composer,Musician / composer: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1444869,Blitzlichter (Langfassung),2002,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1444844,Das Handwerk des Lebens (2. Teil: 1939-1950),2003,DRA,Musician / composer,Musician / composer: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1445045,Blagomir Alexiev - Ein Porträt,2002,DRA,Author / literary figure; Musician / composer,Author / literary figure: keyword evidence | Musician / composer: keyword evidence,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1445261,Porträt einer verfilmten Landschaft,1977,DRA,Women's life; Author / literary figure,Women's life: keyword evidence | Author / literary figure: keyword evidence,portrait,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1445980,Verurteilt oder Christa Palms Briefe in den Knast,1976,DRA,Women's life,Women's life: keyword evidence,diary/letters,feature / documentary,"Originalhörspiel, Dokumentarhörspiel",False
https://hoerspiele.dra.de/detailansicht/1446234,Exakte Vision. Helen Hessels Jules und Jim,2004,DRA,Musician / composer,Musician / composer: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1446549,Le Rêveur Au Sourire Passager,2003,DRA,Musician / composer,Musician / composer: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1446756,Schlußball (1. Teil: Erinnerungen aus Neu-Spuhl),1960,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1446878,48 PS. Zur Biographie der Autos,1976,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1446910,The Retreat Diaries - Tagebuch eines Rückzugs,2003,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1446943,Fanny,2003,DRA,Actor / performer; Family / intimate life,Actor / performer: keyword evidence | Family / intimate life: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/1446946,"Im Zug der Zeit oder Wo geht's lang, Genosse Stalin? (2. Teil: Von Moskau in den Krieg)",2003,DRA,Political / historical figure,Political / historical figure: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1447208,Außer Briefe schreiben kann man hier nichts,1978,DRA,Women's life; Musician / composer; Family / intimate life,Women's life: keyword evidence | Musician / composer: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1447246,Trem Pàssaro,2003,DRA,Women's life; Musician / composer,Women's life: keyword evidence | Musician / composer: keyword evidence,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1447238,Das einzig Sichere ist das Wagnis,2003,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait; biography,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1447271,Reden in der Dämmerung,1985,DRA,Political / historical figure; Family / intimate life,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1447446,"Hilde Duwe, Arbeiterin im VEB Alwo in Brandenburg",1976,DRA,Women's life; Political / historical figure; Collective / community,Women's life: keyword evidence | Political / historical figure: keyword evidence | Collective / community: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1447582,Der Vortrag,1978,DRA,Women's life; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1447448,"Irene Richter, Schichtmeister im VEB Kunstseidenwerk ""Siegfried Rädel"" in Pirna",1976,DRA,Women's life; Artist / visual artist; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Artist / visual artist: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1447447,"Siegfried Pilling, Meister im Fritz-Heckert-Werk in Karl-Marx-Stadt",1976,DRA,Political / historical figure; Collective / community,Political / historical figure: keyword evidence | Collective / community: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1447450,Keine Irrfahrt für Odysseus oder Erinnerungen eines gewissen Kautz,1976,DRA,Political / historical figure,Political / historical figure: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1447451,"Lieselotte Kullmann, Textilarbeiterin im VEB Buntgarnwerke Leipzig-Markleeberg",1976,DRA,Political / historical figure,Political / historical figure: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1447662,Dero ergebenster Lessing,1979,DRA,Political / historical figure,Political / historical figure: keyword evidence,diary/letters,feature / documentary,Feature,False
https://hoerspiele.dra.de/detailansicht/1447613,Alles Humbug,1978,DRA,Political / historical figure,Political / historical figure: keyword evidence,biography; autobiography; life story,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1447948,Rudi ist tot,1983,DRA,Political / historical figure,Political / historical figure: keyword evidence,portrait; memory/testimony,feature / documentary,"Feature, Originaltonfeature",False
https://hoerspiele.dra.de/detailansicht/1447707,Und morgen geht's weiter,1979,DRA,Political / historical figure; Family / intimate life,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,portrait,feature / documentary,"Feature, Originaltonfeature",False
https://hoerspiele.dra.de/detailansicht/1448012,"Damals, als ich heimkam",1984,DRA,Women's life; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1448573,Der letzte Penny,1969,DRA,Author / literary figure; Family / intimate life,Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,implicit,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1448675,"""Sehr verehrter Heinz Rühmann ...""",2002,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait; diary/letters,portrait,"Hörspielbearbeitung, Kurzhörspiel, Porträt",False
https://hoerspiele.dra.de/detailansicht/1448805,Das türkische Rezept oder Leichenschmaus mit Erinnerungen (mit Musikwalzer),1978,DRA,Women's life; Musician / composer,Women's life: keyword evidence | Musician / composer: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1448840,Tagebuch einer Anpassung,1975,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1448839,Das Tagebuch des Benjamin Gniebel,1963,DRA,Women's life; Author / literary figure; Family / intimate life,Women's life: keyword evidence | Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1448841,"Tagebuch einer Liebe oder Jetzt erzählen wir uns eine Geschichte, in der jetzt immerzu jetzt bleibt",1978,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1449067,Die Erinnerungen von Ludolf Ursleu dem Jüngeren (1. Teil),1979,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1449069,Die Erinnerungen von Ludolf Ursleu dem Jüngeren (2. Teil),1979,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1449433,Sympathetic Streams,2003,DRA,Musician / composer; Artist / visual artist,Musician / composer: keyword evidence | Artist / visual artist: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1449453,Die Mimen kommen,2003,DRA,Actor / performer,Actor / performer: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1450550,Ediths Tagebuch,1990,DRA,Political / historical figure; Family / intimate life,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1450729,...und Respekt vor zu Erziehenden,1973,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,diary/letters,other,Gespräch,False
https://hoerspiele.dra.de/detailansicht/1462397,Zum 50. Geburtstag des rheinischen Hörspiels,1977,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,other,Mundarthörspiel,False
https://hoerspiele.dra.de/detailansicht/1458120,Früher - das ist heute noch,1979,DRA,Women's life; Collective / community,Women's life: keyword evidence | Collective / community: keyword evidence,memory/testimony,feature / documentary,Originaltonhörspiel,False
https://hoerspiele.dra.de/detailansicht/1466628,Gerhard Rühm,1976,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1466033,Die Sinnlichkeit der Mikrokosmen,2004,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait; diary/letters,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1466641,Mauricio Kagel,1977,DRA,Musician / composer,Musician / composer: keyword evidence,portrait,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1466804,"""Ich schreibe für mich und Fremde""",2004,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1470878,Schürflizenz für ins Grab mitgenommene Geheimnisse,2004,DRA,Family / intimate life,Family / intimate life: keyword evidence,biography; autobiography,feature / documentary,Feature,False
https://hoerspiele.dra.de/detailansicht/1470897,Strahlungen,2004,DRA,Musician / composer,Musician / composer: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1472057,Dschaudars Abenteuer,1954,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,biography; autobiography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1475970,"Eine Bank und drei Stühle, eine Gestalt in Schwarz mit gelbem Hut und im Vordergrund eine schwarze Katze. Der Himmel blassgrün.",2004,DRA,Artist / visual artist; Family / intimate life,Artist / visual artist: keyword evidence | Family / intimate life: keyword evidence,diary/letters,other,Lesung,False
https://hoerspiele.dra.de/detailansicht/1478889,"Pleiten, Pech und Pflaumbaum (1. Teil: Das Dübelübel)",2005,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1478890,"Pleiten, Pech und Pflaumbaum (2. Teil: Der Wortschatzsucher)",2005,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1478891,"Pleiten, Pech und Pflaumbaum (3. Teil: Der geheime Hund)",2005,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1478893,"Pleiten, Pech und Pflaumbaum (5. Teil: Das chinesische Weihnachtsfest)",2005,DRA,Unclear / needs review,Unclear: implicit life-writing signal only,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1479014,"""Es geht nicht darum, sich kennenzulernen, sondern sein Leben zu ändern.""",2005,DRA,Women's life; Author / literary figure; Scholar / intellectual,Women's life: keyword evidence | Author / literary figure: keyword evidence | Scholar / intellectual: keyword evidence,portrait,feature / documentary,"Feature, Porträt",False
https://hoerspiele.dra.de/detailansicht/1479675,Tagebuch eines Landlebens oder Kein Mord in der Leiblstraße,1980,DRA,Women's life; Author / literary figure; Family / intimate life; Collective / community,Women's life: keyword evidence | Author / literary figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,diary/letters,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1479791,Chemie der Erinnerungen,1976,DRA,Women's life,Women's life: keyword evidence,memory/testimony,other,Science Fiction-Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1480619,Bellas Briefe,2004,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1479751,Anonyme Briefe,1969,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/1480757,Böses Spielzeug. Meira Ashers Warnungen vor der Realität,2004,DRA,Women's life; Musician / composer; Artist / visual artist; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Musician / composer: keyword evidence | Artist / visual artist: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1503127,Briefe an Georges,2006,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1503154,Aus den Briefen von Paul Cézanne und Emile Bernard sowie aus den Briefen von Rainer Maria Rilke und Clara Westhoff,2006,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,other,Lesung,False
https://hoerspiele.dra.de/detailansicht/1481393,Rot ist mein Name (2. Teil: Das Porträt),2005,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,adaptation,"Hörspielbearbeitung, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516597,Robert Schell - Porträt eines Arbeiters (2. Teil),1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1503925,Ein Tagebuch wird verbrannt,1988,DRA,Political / historical figure; Family / intimate life,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516598,Robert Schell - Porträt eines Arbeiters(3),1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516596,Robert Schell - Porträt eines Arbeiters (1. Teil),1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516600,Robert Schell - Porträt eines Arbeiters (4. Teil),1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516634,Tagebuchblätter aus Hanoi: Aus dem Tagebuch der stellvertretenden Oberkommandierenden der Befreiungsarmee Südvietnams - Gujen Ti Din - einer bekannten Heerführerin des vietnamesischen Volkes,1969,DRA,Political / historical figure,Political / historical figure: keyword evidence,diary/letters,other,Lesung,False
https://hoerspiele.dra.de/detailansicht/1516870,Ohne Datum,2006,DRA,Actor / performer,Actor / performer: keyword evidence,biography,adaptation,"Hörspielbearbeitung, Monolog",False
https://hoerspiele.dra.de/detailansicht/1516638,Robert Schell - Porträt eines Arbeiters (5. Teil),1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516635,"Tagebuchblätter aus Hanoi: Aus dem Tagebuch der jungen Lehrerin Pe Ha aus einem Rajong in Südvietnam, aufgeschrieben am 19. März 1961 - dem 11. Jahrestag der antiamerikanischen Demonstration in Saigon",1969,DRA,Political / historical figure,Political / historical figure: keyword evidence,diary/letters,other,Lesung,False
https://hoerspiele.dra.de/detailansicht/1516639,Liebe Claudia,1969,DRA,Political / historical figure; Family / intimate life; Collective / community,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1516892,Heart Beat,2006,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,biography; autobiography,adaptation,"Hörspielbearbeitung, Monolog",False
https://hoerspiele.dra.de/detailansicht/1517120,Erinnerungen einer Sängerin am Klavier,2006,DRA,Women's life; Musician / composer,Women's life: keyword evidence | Musician / composer: keyword evidence,diary/letters; memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1520159,Ich lese in Jasnas Tagebuch,1973,DRA,Women's life; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1520170,Tagebuch einer Freundschaft,1974,DRA,Women's life; Political / historical figure; Family / intimate life; Collective / community,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/1519891,Polar,2007,DRA,Actor / performer,Actor / performer: keyword evidence,life story,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1520407,Das Tagebuch des verschütteten Bergmanns Martino Tiff,1975,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1521963,600 Briefe von meinem Vermieter,2006,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Dokumentarhörspiel",False
https://hoerspiele.dra.de/detailansicht/1522912,Des Eisenhans Erinnerungen oder Paraphrase über ein deutsches Thema,1966,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,other,Hörspiel,False
https://hoerspiele.dra.de/detailansicht/1522914,Scherzo more germanico,1966,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,other,Kommentar,False
https://hoerspiele.dra.de/detailansicht/1523220,Alles ist Gnade: Monologe nach dem Tagebuch eines Landpfarrers (3. Teil: 3. Monolog),1962,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1523221,Alles ist Gnade: Monologe nach dem Tagebuch eines Landpfarrers (4. Teil: 4. Monolog),1962,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1524689,Doktor Faustus (1. Teil),2007,DRA,Family / intimate life,Family / intimate life: keyword evidence,biography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1524790,Briefe an Mathilda,1978,DRA,Author / literary figure; Political / historical figure,Author / literary figure: keyword evidence | Political / historical figure: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1524851,Doktor Faustus (4. Teil),2007,DRA,Musician / composer,Musician / composer: keyword evidence,biography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1524863,Doktor Faustus (8. Teil),2007,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1524995,Die Sinnlichkeit der Mikrokosmen,2007,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait; diary/letters,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1526212,Briefe und Hiebe,1971,DRA,Political / historical figure; Family / intimate life,Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1526433,Porträt eines Helden,1975,DRA,Women's life; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,portrait,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/1527851,The Glenn Gould Trilogy,2007,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1528698,Weil irgendetwas das so will,2009,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,original radio play,"Originalhörspiel, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/1528798,Das Monster in uns,2009,DRA,Women's life; Author / literary figure,Women's life: keyword evidence | Author / literary figure: keyword evidence,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1529838,Es wird Fragen geben - Ein west-östliches Tagebuch,2009,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1530623,Longkamp,2008,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Monolog",False
https://hoerspiele.dra.de/detailansicht/1530638,Ortiz destructs,2008,DRA,Artist / visual artist,Artist / visual artist: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/1531821,Pariser Abende,2010,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1534308,Am Anfang war der Blick,2011,DRA,Political / historical figure,Political / historical figure: keyword evidence,portrait,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1534447,NOA NOA,2011,DRA,Musician / composer; Artist / visual artist,Musician / composer: keyword evidence | Artist / visual artist: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1535345,Im Übergangskleid fehlen die gelben Achselhaare,2010,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1538642,"Die Gardine, die Landschaft, das Fenster und der Klangraum",2011,DRA,Author / literary figure,Author / literary figure: keyword evidence,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/1538730,KLAUS KINSKI,2011,DRA,Unclear / needs review,Unclear: implicit life-writing signal only,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1538602,Feldpost - Briefe deutscher Soldaten aus Afghanistan,2011,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1538732,Der Berater,2011,DRA,Family / intimate life,Family / intimate life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1538779,Buntschatten und Fledermäuse,2011,DRA,Family / intimate life,Family / intimate life: keyword evidence,biography; autobiography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1538910,Hörspielraum: Das fünfte Element,2011,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,feature / documentary,"Porträt, Feature, Originaltonfeature, Gespräch",False
https://hoerspiele.dra.de/detailansicht/1539203,Alexander Kluge,2012,DRA,Author / literary figure,Author / literary figure: keyword evidence,portrait,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1539804,Tolstois Befreiung,2010,DRA,Women's life; Author / literary figure; Family / intimate life,Women's life: keyword evidence | Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,biography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1540517,Ich muss auf einen Sprung weg,2010,DRA,Musician / composer; Artist / visual artist,Musician / composer: keyword evidence | Artist / visual artist: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/1546930,Tristram Shandy,1952,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/1543429,Herr Molander schreibt seine Memoiren (5. Teil: Die hellblauen Briefe),1950,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,other,"Kurzhörspiel, Kriminalhörspiel",False
